,dark_ice,bright_ice,purple_ice,red_snow,lakes,flooded_snow,melted_snow,dry_snow
       0.42297405, 0.4291569 , 0.4218443 , 0.4070644 , 0.4000827 ,
       0.4505243 , 0.48343232, 0.43790597, 0.4308989 , 0.4220394 ,
       0.40795806, 0.39608693, 0.4087217 , 0.42297405, 0.4291569 ,
       0.4218443 , 0.4070644 , 0.4000827 , 0.4505243 , 0.48343232,
       0.51008433, 0.47593018, 0.4627735 , 0.44275564, 0.446668  ,
       0.44134235, 0.4451054 , 0.42645362, 0.43783224, 0.42974868,
       0.44290212, 0.44215065, 0.4554973 , 0.39783174, 0.40851188,
       0.42586416, 0.4417221 , 0.4668238 , 0.48145497, 0.40824273,
       0.39783174, 0.40851188, 0.42586416, 0.4417221 , 0.4668238 ,
       0.48145497, 0.4976205 , 0.4539213 , 0.41701186, 0.39418   ,
       0.37921825, 0.38053104, 0.4102193 , 0.4290474 , 0.45102966,
       0.51672626, 0.4782246 , 0.46640733, 0.4483595 , 0.43262845,
       0.4252926 , 0.42871612, 0.4360435 , 0.44895187, 0.50621957,
       0.4782246 , 0.46640733, 0.4483595 , 0.43262845, 0.4252926 ,
       0.42871612, 0.4360435 , 0.44895187, 0.50621957, 0.4609807 ,
       0.4697169 , 0.49824765, 0.40540522, 0.42756915, 0.4709869 ,
       0.49519053, 0.3903669 , 0.40540522, 0.42756915, 0.4709869 ,
       0.49519053, 0.5394751 , 0.38222522, 0.38020095, 0.39232183,
       0.45231536, 0.4817764 , 0.52051723, 0.40685382, 0.3823973 ,
       0.37763423, 0.45107976, 0.47863466, 0.40685382, 0.3823973 ,
       0.37763423, 0.45107976, 0.47863466, 0.44378573, 0.42597467,
       0.42178828, 0.46663904, 0.4821273 , 0.49071428, 0.4956025 ,
       0.44378573, 0.42597467, 0.42178828, 0.46663904, 0.4821273 ,
       0.49071428, 0.4956025 , 0.4725571 , 0.45639017, 0.4478192 ,
       0.45620573, 0.4648061 , 0.47779107, 0.49099922, 0.48054048,
       0.4585018 , 0.42032284, 0.4196217 , 0.428919  , 0.4437825 ,
       0.49672166, 0.48054048, 0.4585018 , 0.42032284, 0.4196217 ,
       0.428919  , 0.4437825 , 0.49672166, 0.46346605, 0.4569358 ,
       0.45508963, 0.47139785, 0.4524629 , 0.4524629 , 0.4763918 ,
       0.45890272, 0.45851073, 0.46738887, 0.4851954 , 0.4759019 ,
       0.483865  , 0.49559498, 0.4851954 , 0.4759019 , 0.483865  ,
       0.49559498, 0.503928  , 0.49379727, 0.51095986, 0.53183234,
       0.56465435, 0.4622477 , 0.45026878, 0.4540588 , 0.46634185,
       0.5271537 , 0.4958749 , 0.46235266, 0.44748834, 0.4797227 ,
       0.46235266, 0.44748834, 0.4797227 , 0.470775  , 0.47511303,
       0.48199055, 0.53060526, 0.51088494, 0.4777684 , 0.47076905,
       0.46909505, 0.53060526, 0.51088494, 0.4777684 , 0.47076905,
       0.46909505, 0.4973864 , 0.47399384, 0.48154503, 0.4948693 ,
       0.47407773, 0.4721906 , 0.4948693 , 0.47407773, 0.4721906 ,
       0.48372653, 0.49039334, 0.48135027, 0.47161195, 0.5373284 ,
       0.5241177 , 0.51344216, 0.5061499 , 0.487837  , 0.5241177 ,
       0.51344216, 0.5061499 , 0.5046986 , 0.47976926, 0.487837  ,
       0.5347372 , 0.5247157 , 0.5182091 , 0.50413257, 0.4935706 ,
       0.48904112, 0.49646702, 0.5101991 , 0.50430554, 0.50201756,
       0.32271653, 0.36578465, 0.42942682, 0.41673356, 0.43343502,
       0.41833106, 0.4312444 , 0.42078754, 0.4348449 , 0.46441606,
       0.4378773 , 0.4158878 , 0.41889063, 0.43064865, 0.3813948 ,
       0.4123155 , 0.43960944, 0.45713675, 0.3759032 , 0.357954  ,
       0.4539733 , 0.44536126, 0.44275764, 0.44275764, 0.42126617,
       0.47541282, 0.4566237 , 0.45009264, 0.45009264, 0.45499438,
       0.45233786, 0.38654202, 0.42047936, 0.3905868 , 0.3863474 ,
       0.42319164, 0.39930278, 0.38989648, 0.42642188, 0.42082873,
       0.42905048, 0.44392493, 0.46887442, 0.4550099 , 0.42931536,
       0.43505862, 0.4411407 , 0.45962209, 0.46883914, 0.38902944,
       0.3983057 , 0.40198338, 0.4513675 , 0.4513675 , 0.4401353 ,
       0.43598944, 0.43525046, 0.44474757, 0.44727865, 0.45206732,
       0.4631069 , 0.44515684, 0.46056807, 0.45311508, 0.45311508,
       0.4318158 , 0.43157294, 0.44059792, 0.464089  , 0.45135206,
       0.46368226, 0.44829538, 0.43694073, 0.43151778, 0.45888847,
       0.47778597, 0.47778597, 0.4436025 , 0.4488467 , 0.46359098,
       0.47931224, 0.5104531 , 0.49107438, 0.44203252, 0.4420304 ,
       0.48575935, 0.5024035 , 0.5024035 , 0.46055523, 0.44163433,
       0.4513925 , 0.46127352, 0.5067989 , 0.39498794, 0.41592556,
       0.43959928, 0.4564663 , 0.4580095 , 0.48578167, 0.5179283 ,
       0.5179283 , 0.48471943, 0.46284238, 0.44157425, 0.4317588 ,
       0.45886397, 0.42327568, 0.41260824, 0.41174942, 0.41566238,
       0.4275516 , 0.42456108, 0.4544779 , 0.45175964, 0.44276404,
       0.45477086, 0.50786984, 0.50786984, 0.50250465, 0.473517  ,
       0.43558937, 0.4165738 , 0.4243823 , 0.45608577, 0.41901547,
       0.4013394 , 0.3970209 , 0.4135828 , 0.42906496, 0.44911385,
       0.44746524, 0.4448783 , 0.4485762 , 0.45095366, 0.47407505,
       0.47407505, 0.48908707, 0.43956447, 0.4170717 , 0.39896557,
       0.41471982, 0.41860083, 0.41252753, 0.40781903, 0.41001505,
       0.4401982 , 0.4411542 , 0.4450112 , 0.44248024, 0.44899735,
       0.44899735, 0.46891934, 0.4128261 , 0.40564048, 0.42950958,
       0.4653243 , 0.4351891 , 0.4483571 , 0.40473783, 0.39609304,
       0.44763058, 0.43922043, 0.44073132, 0.44760275, 0.4366923 ,
       0.4366923 , 0.44982097, 0.40115067, 0.4160486 , 0.4160486 ,
       0.425383  , 0.42473522, 0.4513444 , 0.39263815, 0.39810425,
       0.4530602 , 0.43523696, 0.46402597, 0.45073313, 0.46050215,
       0.46050215, 0.49303865, 0.47281715, 0.4529071 , 0.4467182 ,
       0.43093067, 0.46629938, 0.4628457 , 0.4281604 , 0.44007096,
       0.45599973, 0.47547215, 0.46339634, 0.47192895, 0.4735543 ,
       0.42919078, 0.42541957, 0.45134124, 0.43609452, 0.44483668,
       0.46609613, 0.45854142, 0.45255235, 0.4360071 , 0.43497694,
       0.43497694, 0.4487032 , 0.45828965, 0.44568214, 0.43672013,
       0.41317517, 0.43439263, 0.41962436, 0.4167052 , 0.4167052 ,
       0.4407318 , 0.43826765, 0.43910637, 0.43910637, 0.43175876,
       0.4325635 , 0.43467322, 0.4166608 , 0.41117173, 0.41117173,
       0.39333394, 0.37671807, 0.43064705, 0.4265322 , 0.4171438 ,
       0.41917145, 0.41864717, 0.41864717, 0.4036076 , 0.40624794,
       0.41695204, 0.40266782, 0.46290427, 0.43108442, 0.41719684,
       0.45297182, 0.43328384, 0.4080172 , 0.41368055, 0.41531977,
       0.41333324, 0.4655544 , 0.46046305, 0.44166014, 0.40176407,
       0.4257335 , 0.42844167, 0.42825145, 0.43588388, 0.447122  ,
       0.4380378 , 0.402159  , 0.4324436 , 0.4651605 , 0.43223354,
       0.42502135, 0.42502135, 0.43894488, 0.4538656 , 0.41731584,
       0.40731916, 0.43931422, 0.42122072, 0.41101712, 0.41122726,
       0.41122726, 0.4166475 , 0.4166475 , 0.43073222, 0.43828896,
       0.42445928, 0.4141137 , 0.44863847, 0.49094424, 0.42709035,
       0.40489537, 0.40489537, 0.41230968, 0.41007307, 0.42071807,
       0.42071807, 0.44678622, 0.44668454, 0.4219008 , 0.412178  ,
       0.43132308, 0.49884585, 0.46583045, 0.4264855 , 0.4264855 ,
       0.4337176 , 0.43914545, 0.43276384, 0.43276384, 0.42001027,
       0.4213105 , 0.42678764, 0.4318844 , 0.4290843 , 0.44242746,
       0.4651278 , 0.43899393, 0.43899393, 0.39809185, 0.40816727,
       0.4346128 , 0.43744794, 0.4499004 , 0.43695953, 0.43695953,
       0.42769694, 0.42745784, 0.4235511 , 0.43440104, 0.43031636,
       0.43864563, 0.44894162, 0.4368283 , 0.4368283 , 0.4159814 ,
       0.41874722, 0.42540017, 0.4174228 , 0.4194957 , 0.43408942,
       0.43408942, 0.44866547, 0.4523942 , 0.45266908, 0.44826463,
       0.43677768, 0.43623745, 0.43623745, 0.42961138, 0.44571716,
       0.42458713, 0.4115607 , 0.40509334, 0.4624963 , 0.44106653,
       0.41899642, 0.41564158, 0.4195131 , 0.4195131 , 0.46025056,
       0.44794384, 0.4061791 , 0.45432818, 0.45432818, 0.45792943,
       0.46730942, 0.41463554, 0.44175375, 0.53637064, 0.43151328,
       0.44856036, 0.44404703, 0.43936417, 0.41909412, 0.41909412,
       0.41992486, 0.51870173, 0.46092212, 0.4639391 , 0.42016146,
       0.43819863, 0.46101806, 0.4610932 , 0.46454677, 0.4230934 ,
       0.46004304, 0.4316033 , 0.4222449 , 0.48003978, 0.5010042 ,
       0.441264  , 0.42798054, 0.4359862 , 0.46676776, 0.44462407,
       0.4762953 , 0.47345552, 0.40993056, 0.46074224, 0.45408094,
       0.42666948, 0.45584902, 0.46545032, 0.43477648, 0.45800176,
       0.4061419 , 0.41656804, 0.49856225, 0.4853174 , 0.4443831 ,
       0.46016246, 0.3940214 , 0.42256007, 0.45144087, 0.44209525,
       0.41622064, 0.42600435, 0.41139275, 0.42529407, 0.41779616,
       0.441254  , 0.41686243, 0.45405057, 0.45405057, 0.40171096,
       0.42162484, 0.452142  , 0.43065283, 0.45595628, 0.40674552,
       0.41489676, 0.41489676, 0.46296665, 0.44417945, 0.45545292,
       0.4420905 , 0.43918142, 0.45632133, 0.4325729 , 0.44445944,
       0.45261696, 0.48229706, 0.41799006, 0.42898417, 0.4387198 ,
       0.4494091 , 0.4650126 , 0.4540848 , 0.4484804 , 0.4488267 ,
       0.43637404, 0.4376655 , 0.4600251 , 0.5011015 , 0.46576595,
       0.42987013, 0.4536862 , 0.48642853, 0.4438787 , 0.4438787 ,
       0.45441636, 0.4314465 , 0.4358755 , 0.4358755 , 0.43103245,
       0.419106  , 0.4346653 , 0.4346653 , 0.43159088, 0.44252276,
       0.45253822, 0.44478995, 0.4672722 , 0.44328254, 0.44222388,
       0.43632048, 0.43507355, 0.43125486, 0.4354875 , 0.42430323,
       0.4301853 , 0.43784595, 0.43695572, 0.42333847, 0.4502288 ,
       0.4613488 , 0.45963773, 0.45038876, 0.47947058, 0.43904716,
       0.458707  , 0.42480558, 0.44780767, 0.43423706, 0.4611652 ,
       0.4414555 , 0.46127036, 0.42986777, 0.45956337, 0.4426412 ,
       0.45073235, 0.4391754 , 0.4391754 , 0.4466323 , 0.44554785,
       0.45781362, 0.43344802, 0.43219018, 0.4258753 , 0.4258753 ,
       0.44682038, 0.4616795 , 0.44362226, 0.44309914, 0.45076445,
       0.43983626, 0.4368464 , 0.44337133, 0.44337133, 0.44577494,
       0.44437686, 0.4607081 ], dtype=float32), 'r_TOA_02': array([0.34335038, 0.32288018, 0.34335038, 0.38336417, 0.31765723,
       0.3618357 , 0.30045494, 0.3390848 , 0.30045494, 0.3390848 ,
       0.36237445, 0.30750507, 0.31866127, 0.32946047, 0.31866127,
       0.32946047, 0.34938425, 0.28414956, 0.31532   , 0.32521746,
       0.3300865 , 0.3356196 , 0.3371971 , 0.339626  , 0.28414956,
       0.31532   , 0.32521746, 0.3300865 , 0.3356196 , 0.3371971 ,
       0.339626  , 0.34768316, 0.3524928 , 0.3570338 , 0.26994735,
       0.2871754 , 0.30492297, 0.3164434 , 0.31801262, 0.31615177,
       0.30771875, 0.30710608, 0.30862537, 0.3457255 , 0.34428373,
       0.2871754 , 0.30492297, 0.3164434 , 0.31801262, 0.31615177,
       0.30771875, 0.30710608, 0.30862537, 0.3049937 , 0.3437762 ,
       0.33963493, 0.3457255 , 0.34428373, 0.2872079 , 0.30649635,
       0.31398425, 0.31979308, 0.32178155, 0.31978908, 0.3163655 ,
       0.29760584, 0.31432444, 0.31744543, 0.31943533, 0.32581344,
       0.30649635, 0.31398425, 0.31979308, 0.32178155, 0.31978908,
       0.3163655 , 0.29760584, 0.31744543, 0.31943533, 0.32581344,
       0.27570364, 0.29755518, 0.32752684, 0.32367864, 0.31572157,
       0.30622151, 0.3166708 , 0.31336746, 0.3059976 , 0.26960838,
       0.29755518, 0.32752684, 0.32367864, 0.31572157, 0.3166708 ,
       0.31336746, 0.3059976 , 0.26960838, 0.27177987, 0.27503407,
       0.27715674, 0.29619715, 0.29020834, 0.2835666 , 0.36082816,
       0.36200994, 0.3849623 , 0.36082816, 0.36200994, 0.3849623 ,
       0.40574467, 0.35456112, 0.35624513, 0.36142954, 0.3740292 ,
       0.4015625 , 0.3574652 , 0.3755651 , 0.3652596 , 0.36157742,
       0.3706269 , 0.33044785, 0.3574652 , 0.3755651 , 0.3652596 ,
       0.36157742, 0.3706269 , 0.41117358, 0.3598732 , 0.34705546,
       0.34175193, 0.33375302, 0.33379304, 0.33860546, 0.36601394,
       0.39822984, 0.3598732 , 0.34705546, 0.34175193, 0.33375302,
       0.33379304, 0.33860546, 0.36601394, 0.39822984, 0.34943688,
       0.3285367 , 0.31856284, 0.32031444, 0.32502893, 0.34933   ,
       0.37255552, 0.39856225, 0.37298676, 0.35679978, 0.35228226,
       0.35059884, 0.35196057, 0.35463274, 0.36276525, 0.38361382,
       0.37298676, 0.35679978, 0.35228226, 0.35059884, 0.35196057,
       0.35463274, 0.36276525, 0.38361382, 0.3952361 , 0.38202575,
       0.36867207, 0.35365027, 0.34982303, 0.34945747, 0.3592835 ,
       0.40168822, 0.38888025, 0.3664687 , 0.36774015, 0.36825252,
       0.36466137, 0.3708816 , 0.38141972, 0.3664687 , 0.36774015,
       0.36825252, 0.36466137, 0.3708816 , 0.38141972, 0.39226687,
       0.37538168, 0.36045286, 0.34951296, 0.3524533 , 0.37063038,
       0.4210764 , 0.3961831 , 0.37735984, 0.34830996, 0.34373072,
       0.3560877 , 0.41427752, 0.3961831 , 0.37735984, 0.34830996,
       0.34373072, 0.3560877 , 0.41427752, 0.44297734, 0.42661768,
       0.37192994, 0.35052615, 0.34296978, 0.36465394, 0.40089276,
       0.46076185, 0.40618497, 0.37910306, 0.35301933, 0.33644423,
       0.36716658, 0.40618497, 0.37910306, 0.35301933, 0.33644423,
       0.36716658, 0.41071075, 0.42022082, 0.3834963 , 0.33585182,
       0.34263116, 0.3624305 , 0.4649175 , 0.4336555 , 0.374504  ,
       0.35237473, 0.34298307, 0.38430816, 0.4336555 , 0.374504  ,
       0.35237473, 0.34298307, 0.35484856, 0.41381776, 0.38189107,
       0.36714938, 0.38430816, 0.4023512 , 0.3765048 , 0.35737464,
       0.354948  , 0.37435785, 0.37151757, 0.36267266, 0.3490018 ,
       0.34527537, 0.34610468, 0.39112672, 0.4220611 , 0.42851314,
       0.4216959 , 0.41246805, 0.39695016, 0.38319755, 0.39659724,
       0.41188398, 0.41963115, 0.41221943, 0.39654106, 0.3890136 ,
       0.44236198, 0.47730947, 0.42851314, 0.4216959 , 0.41246805,
       0.39695016, 0.38319755, 0.39659724, 0.41188398, 0.41963115,
       0.41221943, 0.39654106, 0.3890136 , 0.44236198, 0.47730947,
       0.5052645 , 0.46961394, 0.45572877, 0.43391904, 0.4374931 ,
       0.43320104, 0.43689355, 0.4165959 , 0.4291526 , 0.4182254 ,
       0.43249738, 0.43512523, 0.44971675, 0.38441038, 0.39496192,
       0.4128017 , 0.4304908 , 0.46187365, 0.47791997, 0.3952653 ,
       0.38441038, 0.39496192, 0.4128017 , 0.4304908 , 0.46187365,
       0.47791997, 0.4943272 , 0.44494766, 0.4046917 , 0.38022283,
       0.36426318, 0.36602038, 0.3993334 , 0.41967285, 0.44295362,
       0.5127606 , 0.4697315 , 0.45865667, 0.43935972, 0.42241132,
       0.41424498, 0.4175087 , 0.4256594 , 0.4398215 , 0.5011172 ,
       0.4697315 , 0.45865667, 0.43935972, 0.42241132, 0.41424498,
       0.4175087 , 0.4256594 , 0.4398215 , 0.5011172 , 0.45181608,
       0.46183097, 0.49231195, 0.39267528, 0.41666332, 0.46264255,
       0.48826024, 0.3763504 , 0.39267528, 0.41666332, 0.46264255,
       0.48826024, 0.5354969 , 0.36747923, 0.3655795 , 0.3788014 ,
       0.4431006 , 0.47456616, 0.5161637 , 0.39379054, 0.3678167 ,
       0.3631074 , 0.44336534, 0.4730487 , 0.39379054, 0.3678167 ,
       0.3631074 , 0.44336534, 0.4730487 , 0.43466938, 0.41512516,
       0.41050628, 0.4592844 , 0.47595093, 0.48477772, 0.4893221 ,
       0.43466938, 0.41512516, 0.41050628, 0.4592844 , 0.47595093,
       0.48477772, 0.4893221 , 0.46498546, 0.44739968, 0.43822294,
       0.4476116 , 0.45683965, 0.47072744, 0.48465   , 0.47271025,
       0.44957116, 0.4098362 , 0.40932688, 0.41952664, 0.4352406 ,
       0.48761693, 0.47271025, 0.44957116, 0.4098362 , 0.40932688,
       0.41952664, 0.4352406 , 0.48761693, 0.45557857, 0.4485205 ,
       0.44632107, 0.4612898 , 0.44248375, 0.44248375, 0.4674022 ,
       0.4490765 , 0.44852063, 0.45783055, 0.47776935, 0.4681406 ,
       0.47657835, 0.48900527, 0.47776935, 0.4681406 , 0.47657835,
       0.48900527, 0.49767795, 0.48702988, 0.5048798 , 0.5267853 ,
       0.56215805, 0.45276904, 0.44007504, 0.44421086, 0.4573687 ,
       0.5231443 , 0.49011457, 0.45439842, 0.43829352, 0.4712851 ,
       0.45439842, 0.43829352, 0.4712851 , 0.4629828 , 0.4667208 ,
       0.4736589 , 0.52566737, 0.505584  , 0.4705824 , 0.46277034,
       0.46033227, 0.52566737, 0.505584  , 0.4705824 , 0.46277034,
       0.46033227, 0.490234  , 0.4655529 , 0.47332177, 0.48760816,
       0.46527708, 0.46350518, 0.48760816, 0.46527708, 0.46350518,
       0.4757029 , 0.48277614, 0.47291696, 0.46216393, 0.53303397,
       0.5188118 , 0.50704527, 0.49890742, 0.47969508, 0.5188118 ,
       0.50704527, 0.49890742, 0.49783224, 0.47092322, 0.47969508,
       0.52985406, 0.51933324, 0.5126752 , 0.49751717, 0.4855533 ,
       0.4802223 , 0.48834878, 0.5032032 , 0.49604124, 0.49314296,
       0.31135455, 0.35707647, 0.4235343 , 0.41011178, 0.4267466 ,
       0.4108836 , 0.42494062, 0.41360992, 0.4278282 , 0.46043807,
       0.43195635, 0.41007584, 0.41147912, 0.42266825, 0.37195173,
       0.40413746, 0.4324828 , 0.45103782, 0.36778635, 0.34861374,
       0.4469655 , 0.43969756, 0.43728933, 0.43728933, 0.41491354,
       0.47098878, 0.4516109 , 0.44514027, 0.44514027, 0.44939908,
       0.44787088, 0.3776872 , 0.41378197, 0.38271934, 0.3776822 ,
       0.41647196, 0.3913339 , 0.38197735, 0.41988644, 0.4136383 ,
       0.42350796, 0.43698233, 0.46470633, 0.44960487, 0.4231842 ,
       0.42891616, 0.43537614, 0.45524874, 0.46460202, 0.38173914,
       0.39023912, 0.39521083, 0.44617787, 0.44617787, 0.43420506,
       0.42996043, 0.4281689 , 0.44004673, 0.44236717, 0.44729283,
       0.45761037, 0.4387087 , 0.45572412, 0.44691724, 0.44691724,
       0.4259735 , 0.4265915 , 0.4330202 , 0.4598554 , 0.4467328 ,
       0.45886472, 0.44386458, 0.4312461 , 0.4260826 , 0.45420492,
       0.4735587 , 0.4735587 , 0.43922675, 0.44501546, 0.4599412 ,
       0.4766561 , 0.5097771 , 0.48788118, 0.4368951 , 0.43670687,
       0.4828793 , 0.5003425 , 0.5003425 , 0.45642212, 0.4357319 ,
       0.44698685, 0.45621172, 0.50348026, 0.38814616, 0.40880406,
       0.4336183 , 0.4517175 , 0.45327967, 0.48269698, 0.5159132 ,
       0.5159132 , 0.48141703, 0.45869654, 0.4371253 , 0.42588484,
       0.45409513, 0.41665894, 0.40577888, 0.40431875, 0.40911967,
       0.4228532 , 0.41895786, 0.4494211 , 0.4458211 , 0.43724695,
       0.44954047, 0.50481   , 0.50481   , 0.4993294 , 0.46992272,
       0.4298946 , 0.40956903, 0.41723248, 0.45032996, 0.41236448,
       0.39312133, 0.3899001 , 0.4079568 , 0.42273048, 0.44480756,
       0.44123518, 0.43884963, 0.44332364, 0.4457847 , 0.47031718,
       0.47031718, 0.48639655, 0.43447402, 0.41019422, 0.39108717,
       0.40814582, 0.41108462, 0.40594918, 0.4012877 , 0.4024737 ,
       0.43508214, 0.43669873, 0.44087273, 0.43745917, 0.44399858,
       0.44399858, 0.46571013, 0.4068858 , 0.39923626, 0.42251697,
       0.46058184, 0.42972535, 0.44313413, 0.39806947, 0.3889024 ,
       0.44227344, 0.43428028, 0.43612328, 0.4419681 , 0.43099675,
       0.43099675, 0.44527316, 0.39233005, 0.40904456, 0.40904456,
       0.42004484, 0.41866854, 0.44615862, 0.38378483, 0.3910075 ,
       0.44732508, 0.4288888 , 0.45938718, 0.44515178, 0.45532784,
       0.45532784, 0.48984915, 0.47052786, 0.44840986, 0.4426674 ,
       0.42553237, 0.46254456, 0.45835885, 0.42235446, 0.43435487,
       0.45092383, 0.47380027, 0.45958158, 0.4682405 , 0.46933103,
       0.42306545, 0.41956097, 0.44564098, 0.4308603 , 0.4394487 ,
       0.46288007, 0.4548474 , 0.44822818, 0.43040788, 0.42932978,
       0.42932978, 0.44281176, 0.45329785, 0.44130853, 0.43226779,
       0.40747035, 0.42835656, 0.41351703, 0.40925452, 0.40925452,
       0.43525144, 0.43296382, 0.43423522, 0.43423522, 0.42487437,
       0.425868  , 0.42938566, 0.40952915, 0.404242  , 0.404242  ,
       0.3860806 , 0.36819294, 0.42563653, 0.42030746, 0.41121045,
       0.41171777, 0.41270563, 0.41270563, 0.39723256, 0.39983016,
       0.41120568, 0.39602435, 0.45896038, 0.42631957, 0.41113776,
       0.4501287 , 0.42821032, 0.4017899 , 0.40756944, 0.40774497,
       0.40584302, 0.46124598, 0.4574434 , 0.436816  , 0.3949174 ,
       0.4200007 , 0.42250153, 0.42252254, 0.43000135, 0.44153792,
       0.43307468, 0.39537695, 0.42686597, 0.46048412, 0.42723644,
       0.41816154, 0.41816154, 0.43253252, 0.4494669 , 0.41055918,
       0.4005772 , 0.43393666, 0.41451445, 0.40502614, 0.4047662 ,
       0.4047662 , 0.40946358, 0.40946358, 0.42435542, 0.43350884,
       0.41727298, 0.40580395, 0.44374037, 0.4889236 , 0.42301255,
       0.39861414, 0.39861414, 0.40516326, 0.40345612, 0.4144426 ,
       0.4144426 , 0.4408571 , 0.4420292 , 0.41590503, 0.4051085 ,
       0.4260438 , 0.49662775, 0.46244138, 0.42023504, 0.42023504,
       0.42755497, 0.4334596 , 0.42718863, 0.42718863, 0.41372997,
       0.41408974, 0.4207622 , 0.4276767 , 0.42259613, 0.4373954 ,
       0.4614884 , 0.4331589 , 0.4331589 , 0.3887648 , 0.40150344,
       0.42816123, 0.43188527, 0.44555506, 0.43232223, 0.43232223,
       0.42233616, 0.42144543, 0.4186058 , 0.4305073 , 0.42440805,
       0.43412003, 0.44533664, 0.4313673 , 0.4313673 , 0.40936166,
       0.41289446, 0.41975656, 0.41015705, 0.41346857, 0.42896158,
       0.42896158, 0.44405028, 0.44927928, 0.44841057, 0.4437017 ,
       0.4319852 , 0.43091422, 0.43091422, 0.42389512, 0.44040248,
       0.41896564, 0.4053005 , 0.3974906 , 0.4579577 , 0.4351269 ,
       0.4131483 , 0.41060716, 0.41407526, 0.41407526, 0.45652825,
